,screenName,description,location,text,Unnamed: 0,topic
1054,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Twitter to allow organizations identify associated accounts https://t.co/XPyRoIceMB,1146.0,corporatenews
1055,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Elon Musk tells Democratic senator his Twitter account sounds like a 'parody' https://t.co/F8pQskt9Zk,1204.0,corporatenews
1056,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Should Donald Trump get back on Twitter now that Elon Musk owns it? People in Austin sound off https://t.co/EYZOFp7nMr,1332.0,corporatenews
1057,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Whoopi Goldberg announces she's leaving Twitter and Joy Behar frets over Democrats not getting 'supermajority' https://t.co/PxeETUVuo1,1349.0,corporatenews
1058,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Twitter manager vomited into trash can after being told by Elon Musk to fire people: Report https://t.co/w0e7ZmITck,1359.0,corporatenews
1059,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Demise of Biden’s student loan handout rocks Twitter: ‘Its only purpose was to buy votes’ https://t.co/BUT3s9wOFF,1374.0,corporatenews
1060,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Twitter erupts over CBS's 'The Good Fight' finale which has character accuse DeSantis of being sex offender' https://t.co/r0DBCB71QY,1388.0,corporatenews
1061,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,CAGE FIGHT: Journalists erupt after Elon Musk accused the “media elite” of trying to prevent Twitter from elevating citizen journalism. https://t.co/U4rr5hlccY https://t.co/Xze943vDw0,1432.0,corporatenews
1062,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,LIV Golf denies report Greg Norman is being replaced as CEO https://t.co/c0kXS9st9G,1439.0,corporatenews
1063,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Twitter manager vomited into trash can after being told by Elon Musk to fire people: Report https://t.co/3VNPlmpBE1,1442.0,corporatenews
1064,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Journalists erupt on Elon Musk for saying 'media elite' preventing Twitter from 'elevating citizen journalism' https://t.co/QH5hRsnStL,1448.0,corporatenews
1065,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Demise of Biden’s student loan handout rocks Twitter: ‘Its only purpose was to buy votes’ https://t.co/0NeOX1e4q0,1479.0,corporatenews
1066,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,US Air Force chief of staff discusses national security threats: 'We've got to change' https://t.co/opfzqBtL75,1512.0,corporatenews
1067,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Twitter erupts over CBS's 'The Good Fight' finale which has character accuse DeSantis of being sex offender' https://t.co/5xlIvAbH26,1523.0,corporatenews
1068,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Twitter's head of trust and safety among resignations https://t.co/EjFJB9m13l,1538.0,corporatenews
1069,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Air Force veteran and his wife faced PTSD head-on with the help of All Secure Foundation https://t.co/C12h5HMAjv,1545.0,corporatenews
1070,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Musk tells Twitter employees to show up at the office or 'resignation accepted' 

https://t.co/JDtMX3lHOc",1552.0,corporatenews
1071,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"WARNING SHOT: FTC puts Musk on notice after Twitter's chaotic 24 hours 

https://t.co/DkomZ5eCRG",1556.0,corporatenews
1072,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,".@elonmusk says fake Twitter accounts must have ‘parody’ in name after flood of accounts impersonating people 

https://t.co/3ZHmhwez9U",1604.0,corporatenews
1073,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Austin homeless man accused of menacing neighborhood, walking around with chainsaw https://t.co/Il4KmEwaio",1614.0,corporatenews
1074,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Musk tells Twitter employees to show up at the office or 'resignation accepted' 

https://t.co/xcAJxUdpZf",1615.0,corporatenews
1075,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"WARNING SHOT: FTC puts Musk on notice after Twitter's chaotic 24 hours 

https://t.co/ecrjGWQAv9",1623.0,corporatenews
1076,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Harris County, Texas, election official promises to get to bottom of paper ballot shortages, delayed openings https://t.co/zVWFw3Mceo",1671.0,corporatenews
1077,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Two days after midterms, slow Arizona vote count exasperates Twitter: ‘School children can count faster’ https://t.co/66nJTWfhhs",1697.0,corporatenews
1078,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Biden torched over call to investigate Elon Musk's foreign ties: 'One of the most hypocritical statements' https://t.co/Bd503tupv4,1725.0,corporatenews
1079,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"BREAKING NEWS: Elon Musk warns ‘difficult times ahead', ends Twitter remote work

https://t.co/XF1Mi15BL0",1760.0,corporatenews
1080,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Elon Musk promises to come to Doja Cat's aid over 'christmas' Twitter name: 'Working on it!' https://t.co/DoIs1OraWo,1769.0,corporatenews
1081,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Conservative Twitter ready to crown DeSantis 'head of the party' after decisive election win https://t.co/0matayCV62,1929.0,corporatenews
1082,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Twitter users mock Chris Hayes as he flip-flops, declares ‘GOP victory’ won’t be ‘end of democracy’ https://t.co/IKpjslGTBs",2076.0,corporatenews
1083,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Twitter users knock MSNBC analyst for casting doubts on Georgia election: 'Denialism, man' https://t.co/vzCkmr7bXh",2078.0,corporatenews
1084,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Whoopi Goldberg claims she's quitting Twitter over Elon Musk: 'I'm out' https://t.co/Ax6EWAnEF0,2257.0,corporatenews
1085,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Mississippi Columbus Air Force Base jet crashes: report https://t.co/OHLdaHHXEE,2317.0,corporatenews
1086,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,OPINION: Why Elon Musk’s Twitter fight could decide our president in 2024 and whether Americans have free speech online https://t.co/u47UkVfaUs,2357.0,corporatenews
1087,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Whoopi Goldberg claims she's quitting Twitter over Elon Musk: 'I'm out' https://t.co/OUji9dvBpT,2370.0,corporatenews
1088,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,GRAVE SITUATION: The comedian got creative after her account was suspended for changing her profile name to Elon Musk. https://t.co/0Pra3J9rtK https://t.co/RurJFLn4fo,2372.0,corporatenews
1089,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Arizona suspects arrested in connection with dismembered Air Force veteran: 'It's sick' https://t.co/ufu84iWmVy,2375.0,corporatenews
1090,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Elon Musk: 'I recommend voting for a Republican Congress' https://t.co/E6pF5hUhtT,2407.0,corporatenews
1091,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Air Force insists penis-shaped flight path aimed at Russian base was not intentional https://t.co/nuMaKjHyq7,2418.0,corporatenews
1092,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Human remains found twice in Chicago neighborhood in 4 days https://t.co/V6KHIIP02n,2435.0,corporatenews
1093,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Human remains found twice in Chicago neighborhood in 4 days https://t.co/98oNTBgIiQ,2436.0,corporatenews
1094,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"BREAKING NEWS: Elon Musk makes election day choice

https://t.co/yivvEK5IZX",2437.0,corporatenews
1095,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Elon Musk's top Twitter moves this weekend: Delay of $8 blue check mark, Jack Dorsey debate, layoffs and more https://t.co/yadBOtWY3E",2465.0,corporatenews
1096,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Washington Post piece mocked for noting DeSantis wed at Disney before criticizing company: 'Damning oppo' https://t.co/g7gL6Q6VUf,2552.0,corporatenews
1097,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Florida burglary suspect arrested after neighbor, dog find trail of blood leading into home: deputies https://t.co/qCiwGI4xc0",2594.0,corporatenews
1098,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Twitter co-founder Jack Dorsey admits he grew company 'too fast' as Musk layoffs take effect https://t.co/X9k5DHbQmv,2612.0,corporatenews
1099,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,NY Times report that Biden is exaggerating his economic wins stuns Twitter: ‘Signaling that Biden’s finished' https://t.co/oN5SkzD8QZ,2614.0,corporatenews
1100,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,".@elonmusk launches $8 monthly Twitter subscription, includes blue checkmark, overhauling verification system https://t.co/yeE2JAtDBg",2633.0,corporatenews
1101,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,NY Times report that Biden is exaggerating his economic wins stuns Twitter: ‘Signaling that Biden’s finished' https://t.co/R8zzuka2nD,2641.0,corporatenews
1102,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Twitter co-founder Jack Dorsey admits he grew company 'too fast' as Musk layoffs take effect https://t.co/lLDW6lKhg4,2642.0,corporatenews
1103,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Twitter shocked when multiple US flags collapse at Fetterman rally: 'Perfect metaphor' https://t.co/62G9qxrLNy,2644.0,corporatenews
1104,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,.@elonmusk to rebrand Twitter's Birdwatch program under new name https://t.co/og5aC1QKfh,2647.0,corporatenews
1105,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,HBO cancels 'Westworld' after four seasons: 'It has been a privilege' https://t.co/t0fpfBeoH8,2715.0,corporatenews
1106,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Florida Democrat fact-checked on Twitter for claiming 2016 election was 'rigged' https://t.co/W4rMYLIYPy,2836.0,corporatenews
1107,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,AOC and Stephen King lash out at Elon Musk’s $8 Twitter verification fee. Gen Z weighs in https://t.co/MIePQrPxaX,2861.0,corporatenews
1108,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,AOC and Stephen King lash out at Elon Musk’s $8 Twitter verification fee. Gen Z weighs in https://t.co/kCFSEwFBTB,2878.0,corporatenews
1109,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Woman choked, raped on NYC morning jog through swanky neighborhood https://t.co/eQiFP6NopA",2952.0,corporatenews
1110,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"FOX NEWS FIRST: Twitter facing lawsuit after Musk's mass layoff announcement, Oprah's key endorsement and more top headlines https://t.co/p2CqxxskGM",2963.0,corporatenews
1111,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Alexandria Ocasio-Cortez ridiculed for censorship claim against Elon Musk: ‘AOC wants so much to be a victim’ https://t.co/5rpvknByWO,2971.0,corporatenews
1112,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Elon Musk notifies Twitter employees that layoffs will begin on Friday: Report https://t.co/aJo1CIK9aR,3005.0,corporatenews
1113,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Amber Heard's Twitter account deactivated as ex Elon Musk takes ownership https://t.co/PeM44mNkws,3009.0,corporatenews
1114,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"NFL legend Michael Irvin predicts Amazon’s Jeff Bezos will buy Commanders, make deal to land Aaron Rodgers https://t.co/O2qEL95AbT",3054.0,corporatenews
1115,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"BREAKING: Mass Twitter layoffs to begin Friday after Musk takeover: report 

https://t.co/j02JIpO8Ai",3081.0,corporatenews
1116,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Woman choked, raped on NYC morning jog through swanky neighborhood https://t.co/ygUeurKMxH",3114.0,corporatenews
1117,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Elon Musk scrapping Twitter's 'days of rest' from employee calendars: report 
https://t.co/JkUAbOZPaO",3156.0,corporatenews
1118,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Elon Musk planning to cut half of Twitter's workforce: Report
 https://t.co/ioas7Y8zfe",3163.0,corporatenews
1119,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Vulnerable Senate Dems take thousands from lobbyist of CCP-tied company under investigation by Biden admin https://t.co/9shjEiGXGw,3168.0,corporatenews
1120,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"US, South Korea extend air force drills after North Korea fires ICMB https://t.co/caZi1s7LdX",3187.0,corporatenews
1121,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,'HUGE DUD': Many Twitter users blasted the press secretary for both pushing a ridiculous phrase and ignoring her own history of denying election results. https://t.co/T6sOM1CSnS https://t.co/woOxSa0rEU,3226.0,corporatenews
1122,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Biden ramps up war on 'disinformation,' AOC's Twitter feud with Elon Musk and more top headlines https://t.co/9Ht5PRiwi2",3232.0,corporatenews
1123,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"FOX NEWS FIRST: Biden ramps up war on 'disinformation,' AOC's Twitter feud with Elon Musk and more top headlines

https://t.co/hTJgYHM3dr",3242.0,corporatenews
1124,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,AOC complains her Twitter account 'conveniently' not working after tiff with CEO Elon Musk https://t.co/vN1plyfrCc,3245.0,corporatenews
1125,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Pennsylvania 10-year-old details how he evaded potential kidnapper on walk home from school https://t.co/jzCOPdGfqo,6.0,crimeinvestigation
1126,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"AG Garland names special counsel to investigate Trump on Mar-a-Lago documents, Jan. 6 https://t.co/ny55hCDEEk",8.0,crimeinvestigation
1127,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Buffalo mass shooter Payton Gendron to plead guilty, lawyers say https://t.co/hImniKYNpY",9.0,crimeinvestigation
1128,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"LAPD task force arrests 22 in connection with train burglaries, $18 million in stolen goods recovered https://t.co/Vi9iWrJzhS",11.0,crimeinvestigation
1129,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Driver in wrong-way Whittier crash released hours after arrest for allegedly slamming into sheriff's recruits https://t.co/yTq4B2UAyK,24.0,crimeinvestigation
1130,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,White House to ask Supreme Court to rescue $500B student debt handout https://t.co/LXp9JIq5Si,29.0,crimeinvestigation
1131,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Community frustrated with police as University of Idaho murderer still uncaptured, questions unanswered https://t.co/H6PVbw2iZ9",55.0,crimeinvestigation
1132,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Georgia high-school football star Elijah DeWitt's murder suspects to appear in court for preliminary hearing https://t.co/ids7zf9Sv0,57.0,crimeinvestigation
1133,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Phoenix police identify family of five found dead in home https://t.co/hqH12W2CNZ,68.0,crimeinvestigation
1134,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Acting Uvalde police chief during Robb Elementary massacre retires ahead of potentially being fired https://t.co/X0xknIIADw,70.0,crimeinvestigation
1135,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Idaho murders: Sister of slain student says 'no one is safe' with suspect at large https://t.co/d1BHxecuQy,73.0,crimeinvestigation
1136,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Pennsylvania boy avoids attempted abduction while walking home from school with help from store employee https://t.co/O0CqApHhu8,75.0,crimeinvestigation
1137,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Biden administration requests immunity for Saudi crown prince in Khashoggi killing: 'Beyond ironic' https://t.co/tJZfJPH3Kf,76.0,crimeinvestigation
1138,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Community remembers University of Idaho murder victims: ‘Vibrant and wild, carefree’ https://t.co/IWoBgoWkzX",77.0,crimeinvestigation
1139,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Coroner reveals autopsy findings in Idaho student murders 

https://t.co/cXJfcAbDHj",86.0,crimeinvestigation
1140,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,University of Idaho murders could have been committed by more than one perpetrator: Dr. Michael Baden https://t.co/SZmPwpuFWC,90.0,crimeinvestigation
1141,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,FBI Director Wray refuses to say if alleged Hunter Biden criminal activity is Russian 'disinformation' https://t.co/PspAwoz8ch,93.0,crimeinvestigation
1142,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Florida police bodycam footage shows moment robbery suspect is shot after approaching officer with knife https://t.co/nAUfmeALer,97.0,crimeinvestigation
1143,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Kari Lake lawyers up ahead of potential legal fight in Arizona governor race https://t.co/eZDVylIeem,100.0,crimeinvestigation
1144,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Man charged with arranging rapper Young Dolph’s killing https://t.co/paPPv8rnEo,106.0,crimeinvestigation
1145,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Idaho murders: Investigators seen gathering evidence inside home where four students were killed https://t.co/aRHp2EL3kA,116.0,crimeinvestigation
1146,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Idaho murders: Student says 'there needs to be justice' for person who killed four students https://t.co/KZt8wPjOgO,124.0,crimeinvestigation
1147,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Georgia woman defrauds Kroger for hundreds using fake Coinstar receipt, police say https://t.co/34TfrrgfPX",130.0,crimeinvestigation
1148,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Iranian police open fire on protesters, video shows https://t.co/POw2p67lHe",131.0,crimeinvestigation
1149,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Commanders slapped with second lawsuit from DC attorney general claiming team cheated season ticket holders https://t.co/k3GBIJLzms,133.0,crimeinvestigation
1150,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Elite FBI unit joins probe into University of Idaho murders, students remembered https://t.co/1e72sybvie",138.0,crimeinvestigation
1151,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,New Jersey resident at 'The Watcher' home begs police for security in 911 call: LISTEN https://t.co/YSVUHTt9AJ,140.0,crimeinvestigation
1152,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Martha's Vineyard armed suspects remain at large after robbing bank, tying up employees https://t.co/1AD5ufDKSl",149.0,crimeinvestigation
1153,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,MSNBC anchor slammed for complaining House Democrats never investigated the Trump family: 'Clown Alert' https://t.co/YEAMbAT63s,153.0,crimeinvestigation
1154,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Florida sheriff advocates for more armed people at schools in case of shooting https://t.co/G5GXFYVqSf,156.0,crimeinvestigation
1155,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,"Air Force, FBI reportedly raid home of Area 51 website owner: 'Completely unnecessary' https://t.co/C0lgRcYaJA",157.0,crimeinvestigation
1156,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Former New Orleans police officer admits to sexual assault of 15-year-old https://t.co/FxySUSht8p,164.0,crimeinvestigation
1157,FoxNews,"Follow America's #1 cable news network, delivering you breaking news, insightful analysis, and must-see videos. https://t.co/sXA1eVB5Gv",U.S.A.,Georgia high-school football star Elijah DeWitt's murder suspects to appear in court for preliminary hearing https://t.co/ImVh8sxS6J,173.0,crimeinvestigation
