,screenName,description,location,text
98,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Bah humbug: There will be no ""Queen of Christmas"" title for Mariah Carey after the US Patent and Trademark Office reportedly denied her bid to trademark the nickname. https://t.co/qsOzGKkuws"
99,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"""He is a bad apple"": Crypto critic @BennettTomlin tells @jonsarlin that former FTX CEO Sam Bankman-Fried's past actions appear to be a calculated plan to benefit himself.

Watch more ""Nightcap"": https://t.co/a7uzBjXhVo https://t.co/56xhCn5CdE"
100,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"WNBA star Brittney Griner has been moved to a Russian penal colony to serve her sentence, her lawyers say, ending days of speculation over her whereabouts. https://t.co/HDNOC7xYWh"
101,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Yellowstone National Park officials have identified the person whose foot was found floating in one of the park’s deepest hot springs. https://t.co/SedBcb3p0G
102,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Thanks to inflation, your true love will have to spend a pretty penny this holiday season to shower you with turtle doves, golden rings and drummers. https://t.co/s4nG86wodH"
103,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Ticketmaster has canceled public ticket sales for Taylor Swift’s Eras Tour, citing overwhelming demand. It comes after a presale debacle drew furor from her fans. https://t.co/C4es7EvkMm https://t.co/AkhiKGNJxN"
104,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Porsche just turned its iconic 911 sports car into a jacked-up, off-road beast. It says the new 911 Dakar can handle extreme conditions like snow, sand and gravel. https://t.co/wvVYh9g3ri https://t.co/EE7dfuINxw"
105,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Whether you're driving to Grandma's for Thanksgiving or flying to see family in another country, try the five tips below to reduce stress and tension so you can enjoy the holidays. https://t.co/1rEJNOAC6m"
106,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,CNN political commentator @Alyssafarah responds to House Speaker Nancy Pelosi (D-CA) announcing that she would not seek reelection for a House leadership role in 2023. Watch here: https://t.co/83EBbV5ceg
107,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Were you hoping to get a ticket to Taylor Swift's Eras Tour? You may be out of luck. https://t.co/njxeqJ7exe
108,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"JUST IN: The acting police chief on the day of the Uvalde school massacre in Texas has resigned from the department, mayor says https://t.co/pVdHJglbiF"
109,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"The meteor shower is expected to peak at 7 p.m. ET tonight, according to EarthSky. The celestial event will be visible to all of those on the night side of the world at that time. https://t.co/dNInhgela2"
110,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Thousands of mink were released from their cages at an Ohio farm in an overnight breaking-and-entering incident, authorities say. https://t.co/bELBzErLM4"
111,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Scientists have discovered new deep-sea creatures while exploring the depths of the Indian Ocean. https://t.co/Hn6AKOBihl
112,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"“It was a pretty traumatic scene to find four dead college students in a residence”

This timeline reveals some of the final hours of four University of Idaho students before they were killed. https://t.co/dwpleoQ0eB"
113,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"“It’s OK, mama, it’s OK.”

A 10-year-old girl named Miracle helped deliver her baby sister at home after her mother suddenly went into labor. https://t.co/YADbOfeaA4"
114,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Middle-income shoppers have tightened their spending on clothing and home furnishings. https://t.co/tVTwRv5u0u
115,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Staff on the ground quickly worked together to ensure the phone was safely returned to its owner. https://t.co/Z76l59l6mA
116,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"For the office worker who has a need for speed: Volkswagen Norway has unveiled a chair prototype that has a horn, a seatbelt and a top speed of 12 mph. But don't whip out your credit card just yet. https://t.co/6LuP1URVEq"
117,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"After winning control of the House of Representatives, Republicans outline a broad range of investigative targets focused on whether President Biden is connected to his son Hunter’s business dealings. https://t.co/uIdpigb2Na"
118,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Candace Cameron Bure responds to criticism from JoJo Siwa and others over her ""traditional marriage"" comment: ""It absolutely breaks my heart that anyone would ever think I intentionally would want to offend and hurt anyone."" https://t.co/k9Iyp6uIat https://t.co/nNLH3fTSWf"
119,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Aaron Carter's manager is ""very pleased"" that the planned release of the singer's posthumous memoir has been put on hold. https://t.co/UFrSSvUHZl"
120,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,Think school board clashes are new? One famous school board debate resulted in schools being firebombed. https://t.co/Hol9MNvOnB
121,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Taylor Swift sold more than 2 million tickets Tuesday for her upcoming tour, Ticketmaster says. It's the most ever sold for an artist in a single day. https://t.co/jroKv6VQxE"
122,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"In a time of economic crisis, what could be more outré than a superyacht? Why, a terayacht of course -- a name given to vessels even bigger than super, mega and gigayachts. https://t.co/JHcjwSieS5"
123,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Frontier Airlines is offering an unlimited flights annual pass for $600, for the first year. https://t.co/5FFt2FC5Zg"
124,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Chinese President Xi Jinping was caught in a rare moment on film lecturing his Canadian counterpart, Prime Minister Justin Trudeau, over what he described as ""leaked"" discussions. https://t.co/glRiIAk88a"
125,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,A baby elephant uses its trunk to tickle a reporter until he erupts in giggles https://t.co/LbvefVzrNa https://t.co/D26MWpsbSc
126,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Sen. Amy Klobuchar criticized Ticketmaster in an open letter to its CEO, saying she has “serious concerns” about the company’s operations following a service meltdown that left Taylor Swift fans irate. https://t.co/3w5KwrSleA https://t.co/kzjMn2J1ck"
127,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"More than 2,000 employees at 112 Starbucks locations are going on a one-day strike to protest the retaliation taken against union supporters nationwide. https://t.co/JWUfrdeVWc https://t.co/MwYy4MUyqK"
128,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"The final judgment awards $3 million dollars to Petito’s mother, Nichole Schmidt, as the administrator of the estate of Gabby Petito. https://t.co/JcfH3CdxIH"
129,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"JUST IN: Speaker Pelosi says she will not run for a leadership post, a move that marks the end of an era and sets up a major shakeup for House Democrats https://t.co/pIBpwRoaaR https://t.co/H0dnrZJNGI"
130,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Elon Musk has been saying for months that he wants to stamp out spam and fake accounts on Twitter, but a subtle change he's planning to make to the platform could complicate that goal. https://t.co/ao8OhlJaWM"
131,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"Two of the four University of Idaho students found dead in an off-campus residence were seen ordering food at a late-night food truck the night of their murder. Abigail Spencer, Idaho Student paper editor, joins @CNNnewsroom to discuss. Watch: https://t.co/CpFkDAwhpF"
