,Unnamed: 0.1,screenName,description,location,text,Unnamed: 0,topic,topicEncoded,tokenized_sentences,clean_text
946,946,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"pelosi wraps long congressional leadership career which she was the only woman serve the powerful house speaker post, showed ability pass major legislation, united fractious fellow democrats and challenged the worlds most powerful men httpstcomwrahpcvxd httpstcovxqllurcjh",556.0,politics,3,"['pelosi', 'wrap', 'long', 'congression', 'leadership', 'career', 'woman', 'serv', 'power', 'hous', 'speaker', 'post', ',', 'show', 'abil', 'pas', 'major', 'legisl', ',', 'unit', 'fractiou', 'fellow', 'democrat', 'challeng', 'world', 'power', 'men', 'httpstcomwrahpcvxd', 'httpstcovxqllurcjh']","pelosi wrap long congression leadership career woman serv power hous speaker post , show abil pas major legisl , unit fractiou fellow democrat challeng world power men httpstcomwrahpcvxd httpstcovxqllurcjh"
947,947,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"us house representatives speaker nancy pelosi, the first woman hold that influential post, says she will step down the democratic leader the chamber day after republicans secured narrow majority following the midterm elections httpstcoemvvevipyw httpstcobqjoacx",563.0,politics,3,"['u', 'hous', 'repres', 'speaker', 'nanci', 'pelosi', ',', 'first', 'woman', 'hold', 'influenti', 'post', ',', 'say', 'step', 'democrat', 'leader', 'chamber', 'day', 'republican', 'secur', 'narrow', 'major', 'follow', 'midterm', 'elect', 'httpstcoemvvevipyw', 'httpstcobqjoacx']","u hous repres speaker nanci pelosi , first woman hold influenti post , say step democrat leader chamber day republican secur narrow major follow midterm elect httpstcoemvvevipyw httpstcobqjoacx"
948,948,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"from the extension the black sea grain deal republicans winning majority the us house representatives, these are the stories you need know today httpstcoxpfezbxl",580.0,politics,3,"['extens', 'black', 'sea', 'grain', 'deal', 'republican', 'win', 'major', 'u', 'hous', 'repres', ',', 'stori', 'need', 'know', 'today', 'httpstcoxpfezbxl']","extens black sea grain deal republican win major u hous repres , stori need know today httpstcoxpfezbxl"
949,949,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"live dhs secretary alejandro mayorkas, fbi director wray testify threats us httpstcovkubasev",592.0,politics,3,"['live', 'dh', 'secretari', 'alejandro', 'mayorka', ',', 'fbi', 'director', 'wray', 'testifi', 'threat', 'u', 'httpstcovkubasev']","live dh secretari alejandro mayorka , fbi director wray testifi threat u httpstcovkubasev"
950,950,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"she took the gavel again when democrats rode wave opposition then-president donald trump win control the house, and was re-elected speaker november  house democrats are set vote their leaders november httpstcobtwgfsuu ",595.0,politics,3,"['took', 'gavel', 'democrat', 'rode', 'wave', 'opposit', 'then-presid', 'donald', 'trump', 'win', 'control', 'hous', ',', 're-elect', 'speaker', 'novemb', 'hous', 'democrat', 'set', 'vote', 'leader', 'novemb', 'httpstcobtwgfsuu']","took gavel democrat rode wave opposit then-presid donald trump win control hous , re-elect speaker novemb hous democrat set vote leader novemb httpstcobtwgfsuu"
951,951,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"the highest-ranking and most powerful elected woman us history until kamala harris became vice president january , pelosi has twice served leader the house, first from democrats rode opposition the iraq war control the chamber  httpstcolxlxmwuy",597.0,politics,3,"['highest-rank', 'power', 'elect', 'woman', 'u', 'histori', 'kamala', 'harri', 'becam', 'vice', 'presid', 'januari', ',', 'pelosi', 'twice', 'serv', 'leader', 'hous', ',', 'first', 'democrat', 'rode', 'opposit', 'iraq', 'war', 'control', 'chamber', 'httpstcolxlxmwuy']","highest-rank power elect woman u histori kamala harri becam vice presid januari , pelosi twice serv leader hous , first democrat rode opposit iraq war control chamber httpstcolxlxmwuy"
952,952,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,from breakingviews china fix for britains industrial woes httpstcoafbqtvfo,598.0,politics,3,"['breakingview', 'china', 'fix', 'britain', 'industri', 'woe', 'httpstcoafbqtvfo']",breakingview china fix britain industri woe httpstcoafbqtvfo
953,953,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,british finance minister jeremy hunt announced string tax increases and tighter public spending budget plan that said was needed after the blow dealt the countrys fiscal reputation former prime minister liz truss httpstcohddhxldg httpstcoaxewbhkm,600.0,politics,3,"['british', 'financ', 'minist', 'jeremi', 'hunt', 'announc', 'string', 'tax', 'increas', 'tighter', 'public', 'spend', 'budget', 'plan', 'said', 'need', 'blow', 'dealt', 'countri', 'fiscal', 'reput', 'former', 'prime', 'minist', 'liz', 'truss', 'httpstcohddhxldg', 'httpstcoaxewbhkm']",british financ minist jeremi hunt announc string tax increas tighter public spend budget plan said need blow dealt countri fiscal reput former prime minist liz truss httpstcohddhxldg httpstcoaxewbhkm
954,954,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"pelosi, , has been under pressure the last few years from younger house democrats yield power after two decades the helm  httpstcontvqtwugo",603.0,politics,3,"['pelosi', ',', ',', 'pressur', 'last', 'year', 'younger', 'hous', 'democrat', 'yield', 'power', 'two', 'decad', 'helm', 'httpstcontvqtwugo']","pelosi , , pressur last year younger hous democrat yield power two decad helm httpstcontvqtwugo"
955,955,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"us house representatives speaker nancy pelosi will announce whether she will step down democratic leader the chamber, day after republicans were projected have won control the house the midterm elections httpstcobtwgfsuu  httpstcomdddkmyen",605.0,politics,3,"['u', 'hous', 'repres', 'speaker', 'nanci', 'pelosi', 'announc', 'whether', 'step', 'democrat', 'leader', 'chamber', ',', 'day', 'republican', 'project', 'control', 'hous', 'midterm', 'elect', 'httpstcobtwgfsuu', 'httpstcomdddkmyen']","u hous repres speaker nanci pelosi announc whether step democrat leader chamber , day republican project control hous midterm elect httpstcobtwgfsuu httpstcomdddkmyen"
956,956,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,there little doubt that kassym-jomart tokayev will extend his rule over kazakhstan seven years presidential elections sunday what less clear how the former diplomat can reduce his countrys dependence russia without alienating httpstcoojoqjoa,609.0,politics,3,"['littl', 'doubt', 'kassym-jomart', 'tokayev', 'extend', 'rule', 'kazakhstan', 'seven', 'year', 'presidenti', 'elect', 'sunday', 'le', 'clear', 'former', 'diplomat', 'reduc', 'countri', 'depend', 'russia', 'without', 'alien', 'httpstcoojoqjoa']",littl doubt kassym-jomart tokayev extend rule kazakhstan seven year presidenti elect sunday le clear former diplomat reduc countri depend russia without alien httpstcoojoqjoa
957,957,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,ex-fifa vice president warner loses appeal against extradition from trinidad httpstcokaordcq httpstcodfysawoeq,621.0,politics,3,"['ex-fifa', 'vice', 'presid', 'warner', 'lose', 'appeal', 'extradit', 'trinidad', 'httpstcokaordcq', 'httpstcodfysawoeq']",ex-fifa vice presid warner lose appeal extradit trinidad httpstcokaordcq httpstcodfysawoeq
958,958,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,new g irritant for biden restrictive us electric vehicle tax subsidies httpstcoheeijflfz httpstcozkakrconal,623.0,politics,3,"['new', 'g', 'irrit', 'biden', 'restrict', 'u', 'electr', 'vehicl', 'tax', 'subsidi', 'httpstcoheeijflfz', 'httpstcozkakrcon']",new g irrit biden restrict u electr vehicl tax subsidi httpstcoheeijflfz httpstcozkakrcon
959,959,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"watch india has declared modhera its first solar-powered village financed the federal and provincial governments nearly  million, involved setting more than , rooftop panels residential and government buildings httpstcourepyiftt httpstcophmoafw",627.0,politics,3,"['watch', 'india', 'declar', 'modhera', 'first', 'solar-pow', 'villag', 'financ', 'feder', 'provinci', 'govern', 'nearli', 'million', ',', 'involv', 'set', ',', 'rooftop', 'panel', 'residenti', 'govern', 'build', 'httpstcourepyiftt', 'httpstcophmoafw']","watch india declar modhera first solar-pow villag financ feder provinci govern nearli million , involv set , rooftop panel residenti govern build httpstcourepyiftt httpstcophmoafw"
960,960,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"republicans win majority the us house representatives, russia launches more strikes ukraines energy infrastructure, britain plans freeze income tax allowances until , and more stories you need know httpstcoabkcfoayze",630.0,politics,3,"['republican', 'win', 'major', 'u', 'hous', 'repres', ',', 'russia', 'launch', 'strike', 'ukrain', 'energi', 'infrastructur', ',', 'britain', 'plan', 'freez', 'incom', 'tax', 'allow', ',', 'stori', 'need', 'know', 'httpstcoabkcfoayz']","republican win major u hous repres , russia launch strike ukrain energi infrastructur , britain plan freez incom tax allow , stori need know httpstcoabkcfoayz"
961,961,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,from breakingviews china fix for britains industrial woes httpstcoixqjyfln,648.0,politics,3,"['breakingview', 'china', 'fix', 'britain', 'industri', 'woe', 'httpstcoixqjyfln']",breakingview china fix britain industri woe httpstcoixqjyfln
962,962,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"malaysia airlines flight mh was shot down russian-made missile fired from field eastern ukraine, the dutch court handling the trial four suspects the downing the plane said httpstcozoietyvcr httpstcowdbbrt",668.0,politics,3,"['malaysia', 'airlin', 'flight', 'mh', 'shot', 'russian-mad', 'missil', 'fire', 'field', 'eastern', 'ukrain', ',', 'dutch', 'court', 'handl', 'trial', 'four', 'suspect', 'down', 'plane', 'said', 'httpstcozoietyvcr', 'httpstcowdbbrt']","malaysia airlin flight mh shot russian-mad missil fire field eastern ukrain , dutch court handl trial four suspect down plane said httpstcozoietyvcr httpstcowdbbrt"
963,963,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"ticketmaster faced new questions from democratic us senator over its sales practices, two days after taylor swift fans complained about website outages and long waits buy tickets her upcoming us tour httpstcojkzevyuwr",676.0,politics,3,"['ticketmast', 'face', 'new', 'question', 'democrat', 'u', 'senat', 'sale', 'practic', ',', 'two', 'day', 'taylor', 'swift', 'fan', 'complain', 'websit', 'outag', 'long', 'wait', 'buy', 'ticket', 'upcom', 'u', 'tour', 'httpstcojkzevyuwr']","ticketmast face new question democrat u senat sale practic , two day taylor swift fan complain websit outag long wait buy ticket upcom u tour httpstcojkzevyuwr"
964,964,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,republicans were projected win control the us house representatives after more than week vote counting they needed seats for majority and victory california took the party over the line httpstcowsmwixt httpstcoejxzesk,680.0,politics,3,"['republican', 'project', 'win', 'control', 'u', 'hous', 'repres', 'week', 'vote', 'count', 'need', 'seat', 'major', 'victori', 'california', 'took', 'parti', 'line', 'httpstcowsmwixt', 'httpstcoejxzesk']",republican project win control u hous repres week vote count need seat major victori california took parti line httpstcowsmwixt httpstcoejxzesk
965,965,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,mitch mcconnell holds off us senate challenge republicans win narrow house majority httpstcokpkxdjxot httpstcojnuyigpda,682.0,politics,3,"['mitch', 'mcconnel', 'hold', 'u', 'senat', 'challeng', 'republican', 'win', 'narrow', 'hous', 'major', 'httpstcokpkxdjxot', 'httpstcojnuyigpda']",mitch mcconnel hold u senat challeng republican win narrow hous major httpstcokpkxdjxot httpstcojnuyigpda
966,966,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,ex-fifa vice president warner loses appeal against extradition from trinidad httpstcoweziesw httpstcolvzkmqq,694.0,politics,3,"['ex-fifa', 'vice', 'presid', 'warner', 'lose', 'appeal', 'extradit', 'trinidad', 'httpstcoweziesw', 'httpstcolvzkmqq']",ex-fifa vice presid warner lose appeal extradit trinidad httpstcoweziesw httpstcolvzkmqq
967,967,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,some us allies used the g gathering make their displeasure known president joe biden and treasury secretary janet yellen over the restriction the tax credit for electric vehicles purchases those assembled north america only httpstcozcgynong,699.0,politics,3,"['u', 'alli', 'use', 'g', 'gather', 'make', 'displeasur', 'known', 'presid', 'joe', 'biden', 'treasuri', 'secretari', 'janet', 'yellen', 'restrict', 'tax', 'credit', 'electr', 'vehicl', 'purchas', 'assembl', 'north', 'america', 'httpstcozcgynong']",u alli use g gather make displeasur known presid joe biden treasuri secretari janet yellen restrict tax credit electr vehicl purchas assembl north america httpstcozcgynong
968,968,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,members the kenya defence forces arrived the democratic republic congos goma airport fighting between the army and m rebels forced hundreds flee httpstcomrwafdes,703.0,politics,3,"['member', 'kenya', 'defenc', 'forc', 'arriv', 'democrat', 'republ', 'congo', 'goma', 'airport', 'fight', 'armi', 'rebel', 'forc', 'hundr', 'flee', 'httpstcomrwafd']",member kenya defenc forc arriv democrat republ congo goma airport fight armi rebel forc hundr flee httpstcomrwafd
969,969,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"us vice president harris, philippines marcos discuss taiwan -envoy httpstcokwsopqtzvd httpstcoekgfpgo",704.0,politics,3,"['u', 'vice', 'presid', 'harri', ',', 'philippin', 'marco', 'discus', 'taiwan', '-envoy', 'httpstcokwsopqtzvd', 'httpstcoekgfpgo']","u vice presid harri , philippin marco discus taiwan -envoy httpstcokwsopqtzvd httpstcoekgfpgo"
970,970,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"its political stalemate festers, libya risks sliding back towards civil war with diplomacy standstill, politicians thwarting progress towards elections and military leaders including eastern commander khalifa haftar threatening violence httpstcojaitrkhbyn",715.0,politics,3,"['polit', 'stalem', 'fester', ',', 'libya', 'risk', 'slide', 'back', 'toward', 'civil', 'war', 'diplomaci', 'standstil', ',', 'politician', 'thwart', 'progress', 'toward', 'elect', 'militari', 'leader', 'includ', 'eastern', 'command', 'khalifa', 'haftar', 'threaten', 'violenc', 'httpstcojaitrkhbyn']","polit stalem fester , libya risk slide back toward civil war diplomaci standstil , politician thwart progress toward elect militari leader includ eastern command khalifa haftar threaten violenc httpstcojaitrkhbyn"
971,971,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"chinas foreign ministry said chinese president jinping was not criticizing canadian prime minister justin trudeau, day after was seen confronting him the g summit over alleged leaks from meeting they held httpstcofczlazqe",717.0,politics,3,"['china', 'foreign', 'ministri', 'said', 'chine', 'presid', 'jinp', 'critic', 'canadian', 'prime', 'minist', 'justin', 'trudeau', ',', 'day', 'seen', 'confront', 'g', 'summit', 'alleg', 'leak', 'meet', 'held', 'httpstcofczlazq']","china foreign ministri said chine presid jinp critic canadian prime minist justin trudeau , day seen confront g summit alleg leak meet held httpstcofczlazq"
972,972,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"the g summit, mask-less president jinping was seen giving canadian prime minister justin trudeau dressing-down over media leaks was rare, candid glimpse the chinese leader and reminder beijings testy relations with the west httpstcobxtycmkcu",741.0,politics,3,"['g', 'summit', ',', 'mask-less', 'presid', 'jinp', 'seen', 'give', 'canadian', 'prime', 'minist', 'justin', 'trudeau', 'dressing-down', 'medium', 'leak', 'rare', ',', 'candid', 'glimps', 'chine', 'leader', 'remind', 'beij', 'testi', 'relat', 'west', 'httpstcobxtycmkcu']","g summit , mask-less presid jinp seen give canadian prime minist justin trudeau dressing-down medium leak rare , candid glimps chine leader remind beij testi relat west httpstcobxtycmkcu"
973,973,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"inflation rockets and recession looms, many british businesses are struggling secure affordable bank finance, piling pressure the embattled government unveils budget aimed reviving the economy httpstcoddcetymk",744.0,politics,3,"['inflat', 'rocket', 'recess', 'loom', ',', 'mani', 'british', 'busi', 'struggl', 'secur', 'afford', 'bank', 'financ', ',', 'pile', 'pressur', 'embattl', 'govern', 'unveil', 'budget', 'aim', 'reviv', 'economi', 'httpstcoddcetymk']","inflat rocket recess loom , mani british busi struggl secur afford bank financ , pile pressur embattl govern unveil budget aim reviv economi httpstcoddcetymk"
974,974,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,new zealands ardern set meet chinas president httpstcolvpsbywac httpstcoqadkiqobh,750.0,politics,3,"['new', 'zealand', 'ardern', 'set', 'meet', 'china', 'presid', 'httpstcolvpsbywac', 'httpstcoqadkiqobh']",new zealand ardern set meet china presid httpstcolvpsbywac httpstcoqadkiqobh
975,975,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"finance minister jeremy hunt will bury britains failed trussonomics experiment cutting spending and raising taxes, moves that and prime minister rishi sunak say are needed restore investor confidence httpstcoxfamyspm",759.0,politics,3,"['financ', 'minist', 'jeremi', 'hunt', 'buri', 'britain', 'fail', 'trussonom', 'experi', 'cut', 'spend', 'rais', 'tax', ',', 'move', 'prime', 'minist', 'rishi', 'sunak', 'say', 'need', 'restor', 'investor', 'confid', 'httpstcoxfamyspm']","financ minist jeremi hunt buri britain fail trussonom experi cut spend rais tax , move prime minist rishi sunak say need restor investor confid httpstcoxfamyspm"
976,976,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,kenya defence forces arrived the democratic republic congos goma airport fresh clashes between the army and m rebels forced hundreds flee httpstcosvriekv,762.0,politics,3,"['kenya', 'defenc', 'forc', 'arriv', 'democrat', 'republ', 'congo', 'goma', 'airport', 'fresh', 'clash', 'armi', 'rebel', 'forc', 'hundr', 'flee', 'httpstcosvriekv']",kenya defenc forc arriv democrat republ congo goma airport fresh clash armi rebel forc hundr flee httpstcosvriekv
977,977,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"republicans were projected win majority the us house representatives, setting the stage for two years divided government president joe bidens democratic party held control the senate httpstcowsmwixt httpstcosgortmr",770.0,politics,3,"['republican', 'project', 'win', 'major', 'u', 'hous', 'repres', ',', 'set', 'stage', 'two', 'year', 'divid', 'govern', 'presid', 'joe', 'biden', 'democrat', 'parti', 'held', 'control', 'senat', 'httpstcowsmwixt', 'httpstcosgortmr']","republican project win major u hous repres , set stage two year divid govern presid joe biden democrat parti held control senat httpstcowsmwixt httpstcosgortmr"
978,978,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"us vice president harris, philippines marcos discuss taiwan -envoy httpstcohtgkok httpstcorsynwpamc",771.0,politics,3,"['u', 'vice', 'presid', 'harri', ',', 'philippin', 'marco', 'discus', 'taiwan', '-envoy', 'httpstcohtgkok', 'httpstcorsynwpamc']","u vice presid harri , philippin marco discus taiwan -envoy httpstcohtgkok httpstcorsynwpamc"
979,979,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,mitch mcconnell fended off challenge from trump ally rick scott caucus leader the party failed win control the senate but clinched house majority httpstcokpkxdjxot httpstcoamcdqivo,772.0,politics,3,"['mitch', 'mcconnel', 'fend', 'challeng', 'trump', 'alli', 'rick', 'scott', 'caucu', 'leader', 'parti', 'fail', 'win', 'control', 'senat', 'clinch', 'hous', 'major', 'httpstcokpkxdjxot', 'httpstcoamcdqivo']",mitch mcconnel fend challeng trump alli rick scott caucu leader parti fail win control senat clinch hous major httpstcokpkxdjxot httpstcoamcdqivo
980,980,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"the us senate voted advance bill protecting federal recognition same-sex marriage, prompted concerns that more conservative supreme court could reverse decision that made legal nationwide httpstcolcgdkzpos httpstcokxrfca",802.0,politics,3,"['u', 'senat', 'vote', 'advanc', 'bill', 'protect', 'feder', 'recognit', 'same-sex', 'marriag', ',', 'prompt', 'concern', 'conserv', 'suprem', 'court', 'could', 'revers', 'decis', 'made', 'legal', 'nationwid', 'httpstcolcgdkzpo', 'httpstcokxrfca']","u senat vote advanc bill protect feder recognit same-sex marriag , prompt concern conserv suprem court could revers decis made legal nationwid httpstcolcgdkzpo httpstcokxrfca"
981,981,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,new zealands ardern set meet chinas president httpstcoimzjyedra httpstcohbtbmzh,809.0,politics,3,"['new', 'zealand', 'ardern', 'set', 'meet', 'china', 'presid', 'httpstcoimzjyedra', 'httpstcohbtbmzh']",new zealand ardern set meet china presid httpstcoimzjyedra httpstcohbtbmzh
982,982,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"chinese president jinping criticized canadian prime minister justin trudeau person over alleged leaks their closed-door meeting the g summit, rare public display annoyance the chinese leader httpstcoxjfbgn httpstcofweeofl",816.0,politics,3,"['chine', 'presid', 'jinp', 'critic', 'canadian', 'prime', 'minist', 'justin', 'trudeau', 'person', 'alleg', 'leak', 'closed-door', 'meet', 'g', 'summit', ',', 'rare', 'public', 'display', 'annoy', 'chine', 'leader', 'httpstcoxjfbgn', 'httpstcofweeofl']","chine presid jinp critic canadian prime minist justin trudeau person alleg leak closed-door meet g summit , rare public display annoy chine leader httpstcoxjfbgn httpstcofweeofl"
983,983,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"watch chinese president jinping confronts canadian prime minister justin trudeau, alleging leaks their closed-door meeting the g summit httpstcopmiajbnfql httpstcokncgblyrb",831.0,politics,3,"['watch', 'chine', 'presid', 'jinp', 'confront', 'canadian', 'prime', 'minist', 'justin', 'trudeau', ',', 'alleg', 'leak', 'closed-door', 'meet', 'g', 'summit', 'httpstcopmiajbnfql', 'httpstcokncgblyrb']","watch chine presid jinp confront canadian prime minist justin trudeau , alleg leak closed-door meet g summit httpstcopmiajbnfql httpstcokncgblyrb"
984,984,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"day after former president trump announced plans seek reelection , some the most prominent backers the republican party said they would longer support his candidacy httpstcolbujifti httpstcoldgtwlqqr",833.0,politics,3,"['day', 'former', 'presid', 'trump', 'announc', 'plan', 'seek', 'reelect', ',', 'promin', 'backer', 'republican', 'parti', 'said', 'would', 'longer', 'support', 'candidaci', 'httpstcolbujifti', 'httpstcoldgtwlqqr']","day former presid trump announc plan seek reelect , promin backer republican parti said would longer support candidaci httpstcolbujifti httpstcoldgtwlqqr"
985,985,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,mitch mcconnell claimed victory after us senate republicans voted - keep him the minority leader the party failed win control the senate but clinched house majority httpstcokpkxdbn httpstcouaxdusvoz,839.0,politics,3,"['mitch', 'mcconnel', 'claim', 'victori', 'u', 'senat', 'republican', 'vote', '-', 'keep', 'minor', 'leader', 'parti', 'fail', 'win', 'control', 'senat', 'clinch', 'hous', 'major', 'httpstcokpkxdbn', 'httpstcouaxdusvoz']",mitch mcconnel claim victori u senat republican vote - keep minor leader parti fail win control senat clinch hous major httpstcokpkxdbn httpstcouaxdusvoz
986,986,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,donald trump has announced will run again for the white house  but the former president facing series investigations and lawsuits httpstcofncbkbwqxi httpstcopmzsyes,844.0,politics,3,"['donald', 'trump', 'announc', 'run', 'white', 'hous', 'former', 'presid', 'face', 'seri', 'investig', 'lawsuit', 'httpstcofncbkbwqxi', 'httpstcopmzsy']",donald trump announc run white hous former presid face seri investig lawsuit httpstcofncbkbwqxi httpstcopmzsy
987,987,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,former kenya president calls for urgent intervention congo fighting httpstcoxhfutvtkjy httpstcoyzdtfasw,851.0,politics,3,"['former', 'kenya', 'presid', 'call', 'urgent', 'intervent', 'congo', 'fight', 'httpstcoxhfutvtkji', 'httpstcoyzdtfasw']",former kenya presid call urgent intervent congo fight httpstcoxhfutvtkji httpstcoyzdtfasw
988,988,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"karen bass, democratic us congresswoman, was projected beat rick caruso the race for los angeles mayor, becoming the first woman lead the nations second-largest city httpstcoywjjkpgfe httpstcoudfrjwjhj",853.0,politics,3,"['karen', 'bass', ',', 'democrat', 'u', 'congresswoman', ',', 'project', 'beat', 'rick', 'caruso', 'race', 'lo', 'angel', 'mayor', ',', 'becom', 'first', 'woman', 'lead', 'nation', 'second-largest', 'citi', 'httpstcoywjjkpgf', 'httpstcoudfrjwjhj']","karen bass , democrat u congresswoman , project beat rick caruso race lo angel mayor , becom first woman lead nation second-largest citi httpstcoywjjkpgf httpstcoudfrjwjhj"
989,989,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"republicans were projected win majority the us house representatives, setting the stage for two years divided government president joe bidens democratic party held control the senate httpstcozgkicmeqdx httpstcogdhphayx",876.0,politics,3,"['republican', 'project', 'win', 'major', 'u', 'hous', 'repres', ',', 'set', 'stage', 'two', 'year', 'divid', 'govern', 'presid', 'joe', 'biden', 'democrat', 'parti', 'held', 'control', 'senat', 'httpstcozgkicmeqdx', 'httpstcogdhphayx']","republican project win major u hous repres , set stage two year divid govern presid joe biden democrat parti held control senat httpstcozgkicmeqdx httpstcogdhphayx"
990,990,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"the us senate voted advance bill protecting federal recognition same-sex marriage, prompted concerns that more conservative supreme court could reverse decision that made legal nationwide httpstcoajuegblb httpstcogkdcyajqg",877.0,politics,3,"['u', 'senat', 'vote', 'advanc', 'bill', 'protect', 'feder', 'recognit', 'same-sex', 'marriag', ',', 'prompt', 'concern', 'conserv', 'suprem', 'court', 'could', 'revers', 'decis', 'made', 'legal', 'nationwid', 'httpstcoajuegblb', 'httpstcogkdcyajqg']","u senat vote advanc bill protect feder recognit same-sex marriag , prompt concern conserv suprem court could revers decis made legal nationwid httpstcoajuegblb httpstcogkdcyajqg"
991,991,Reuters,"Top and breaking news, pictures and videos from Reuters. For more breaking business news, follow @ReutersBiz.",Around the world,"the us senate voted advance bill protecting federal recognition same-sex marriage, after months bipartisan negotiations and delays httpstcolcgdkzpos httpstcoopdpuiae",882.0,politics,3,"['u', 'senat', 'vote', 'advanc', 'bill', 'protect', 'feder', 'recognit', 'same-sex', 'marriag', ',', 'month', 'bipartisan', 'negoti', 'delay', 'httpstcolcgdkzpo', 'httpstcoopdpuia']","u senat vote advanc bill protect feder recognit same-sex marriag , month bipartisan negoti delay httpstcolcgdkzpo httpstcoopdpuia"
