,Unnamed: 0.1,screenName,description,location,text,Unnamed: 0,topic,topicEncoded,tokenized_sentences,clean_text
1188,1188,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"suspect paul pelosi attack intended target more public officials, but the pelosi home was his first stop, san francisco district attorney says httpstcooqdeozjfl",2432.0,politics,3,"['suspect', 'paul', 'pelosi', 'attack', 'intend', 'target', 'public', 'offici', ',', 'pelosi', 'home', 'first', 'stop', ',', 'san', 'francisco', 'district', 'attorney', 'say', 'httpstcooqdeozjfl']","suspect paul pelosi attack intend target public offici , pelosi home first stop , san francisco district attorney say httpstcooqdeozjfl"
1189,1189,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"iran preparing send , missiles and attack drones aid russia its war ukraine, according sources nicrobertsoncnn tells brikeilarcnn what the ukrainians are worried about httpstconwofitdg",2441.0,politics,3,"['iran', 'prepar', 'send', ',', 'missil', 'attack', 'drone', 'aid', 'russia', 'war', 'ukrain', ',', 'accord', 'sourc', 'nicrobertsoncnn', 'tell', 'brikeilarcnn', 'ukrainian', 'worri', 'httpstconwofitdg']","iran prepar send , missil attack drone aid russia war ukrain , accord sourc nicrobertsoncnn tell brikeilarcnn ukrainian worri httpstconwofitdg"
1190,1190,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"cnn panel with johnkingcnn, toluseo and margarettalev discuss democrat cheri beasley and republican ted budd, who are deadlocked north carolinas senate race ahead next weeks midterm elections watch httpstcodiahbxqca",2445.0,politics,3,"['cnn', 'panel', 'johnkingcnn', ',', 'toluseo', 'margarettalev', 'discus', 'democrat', 'cheri', 'beasley', 'republican', 'ted', 'budd', ',', 'deadlock', 'north', 'carolina', 'senat', 'race', 'ahead', 'next', 'week', 'midterm', 'elect', 'watch', 'httpstcodiahbxqca']","cnn panel johnkingcnn , toluseo margarettalev discus democrat cheri beasley republican ted budd , deadlock north carolina senat race ahead next week midterm elect watch httpstcodiahbxqca"
1191,1191,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"brazilian president jair bolsonaro does not concede election loss speech after days silence, but signals cooperation with transfer power httpstcojdibergi",2447.0,politics,3,"['brazilian', 'presid', 'jair', 'bolsonaro', 'conced', 'elect', 'loss', 'speech', 'day', 'silenc', ',', 'signal', 'cooper', 'transfer', 'power', 'httpstcojdibergi']","brazilian presid jair bolsonaro conced elect loss speech day silenc , signal cooper transfer power httpstcojdibergi"
1192,1192,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,federal interest payments could soon exceed military spending httpstcofbwpdxbrrs,2448.0,politics,3,"['feder', 'interest', 'payment', 'could', 'soon', 'exceed', 'militari', 'spend', 'httpstcofbwpdxbrr']",feder interest payment could soon exceed militari spend httpstcofbwpdxbrr
1193,1193,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,the university florida board trustees unanimously approved republican sen ben sasse nebraska the universitys new president the face faculty and student criticism httpstcooektzzul,2451.0,politics,3,"['univers', 'florida', 'board', 'truste', 'unanim', 'approv', 'republican', 'sen', 'ben', 'sas', 'nebraska', 'univers', 'new', 'presid', 'face', 'faculti', 'student', 'critic', 'httpstcooektzzul']",univers florida board truste unanim approv republican sen ben sas nebraska univers new presid face faculti student critic httpstcooektzzul
1194,1194,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"former vice president mike pence joins jaketapper for live cnn town hall hear their conversation wednesday, november th pm httpstcoeemszzou",2453.0,politics,3,"['former', 'vice', 'presid', 'mike', 'penc', 'join', 'jaketapp', 'live', 'cnn', 'town', 'hall', 'hear', 'convers', 'wednesday', ',', 'novemb', 'th', 'pm', 'httpstcoeemszzou']","former vice presid mike penc join jaketapp live cnn town hall hear convers wednesday , novemb th pm httpstcoeemszzou"
1195,1195,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,just in supreme court declines block subpoena for sen lindsey grahams testimony front atlanta grand jury probing efforts overturn election httpstcozibqcvczx,2455.0,politics,3,"['suprem', 'court', 'declin', 'block', 'subpoena', 'sen', 'lindsey', 'graham', 'testimoni', 'front', 'atlanta', 'grand', 'juri', 'probe', 'effort', 'overturn', 'elect', 'httpstcozibqcvczx']",suprem court declin block subpoena sen lindsey graham testimoni front atlanta grand juri probe effort overturn elect httpstcozibqcvczx
1196,1196,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"rep liz cheney, vice chair the house january committee, said the panel in discussions with trumps attorneys for him testify under oath httpstconaeygjeq",2459.0,politics,3,"['rep', 'liz', 'cheney', ',', 'vice', 'chair', 'hous', 'januari', 'committe', ',', 'said', 'panel', 'discus', 'trump', 'attorney', 'testifi', 'oath', 'httpstconaeygjeq']","rep liz cheney , vice chair hous januari committe , said panel discus trump attorney testifi oath httpstconaeygjeq"
1197,1197,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"for all former president donald trumps efforts defeat georgia gov brian kemp during the primary, the republican governor loath criticize his partys most influential figure ahead next weeks general election httpstcogzbwmunn",2475.0,politics,3,"['former', 'presid', 'donald', 'trump', 'effort', 'defeat', 'georgia', 'gov', 'brian', 'kemp', 'primari', ',', 'republican', 'governor', 'loath', 'critic', 'parti', 'influenti', 'figur', 'ahead', 'next', 'week', 'gener', 'elect', 'httpstcogzbwmunn']","former presid donald trump effort defeat georgia gov brian kemp primari , republican governor loath critic parti influenti figur ahead next week gener elect httpstcogzbwmunn"
1198,1198,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,just in supreme court chief justice roberts has issued temporary hold the release trumps tax returns democratic-led house committee httpstcocwgogpoj,2483.0,politics,3,"['suprem', 'court', 'chief', 'justic', 'robert', 'issu', 'temporari', 'hold', 'releas', 'trump', 'tax', 'return', 'democratic-l', 'hous', 'committe', 'httpstcocwgogpoj']",suprem court chief justic robert issu temporari hold releas trump tax return democratic-l hous committe httpstcocwgogpoj
1199,1199,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,michigan democrat repslotkin joins cnnthismorning discuss her support from wyoming republican replizcheney ahead the midterm elections watch httpstcozukllyd,2488.0,politics,3,"['michigan', 'democrat', 'repslotkin', 'join', 'cnnthismorn', 'discus', 'support', 'wyom', 'republican', 'replizcheney', 'ahead', 'midterm', 'elect', 'watch', 'httpstcozukllyd']",michigan democrat repslotkin join cnnthismorn discus support wyom republican replizcheney ahead midterm elect watch httpstcozukllyd
1200,1200,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"when president biden rallies democrats florida for final-stretch campaign stop, will finally land the state his advisers have long eyed the ideal backdrop for his warnings against mega-maga republicans httpstcopyzggjvp",2489.0,politics,3,"['presid', 'biden', 'ralli', 'democrat', 'florida', 'final-stretch', 'campaign', 'stop', ',', 'final', 'land', 'state', 'advis', 'long', 'eye', 'ideal', 'backdrop', 'warn', 'mega-maga', 'republican', 'httpstcopyzggjvp']","presid biden ralli democrat florida final-stretch campaign stop , final land state advis long eye ideal backdrop warn mega-maga republican httpstcopyzggjvp"
1201,1201,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"the final week before election day, the two most recent presidents will hold rallies florida httpstcopwrafrv",2492.0,politics,3,"['final', 'week', 'elect', 'day', ',', 'two', 'recent', 'presid', 'hold', 'ralli', 'florida', 'httpstcopwrafrv']","final week elect day , two recent presid hold ralli florida httpstcopwrafrv"
1202,1202,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"here are things you need know today putin says partial mobilization complete paul pelosi attack drinking water jackson, mississippi trumps tax returns seoul crowd crush httpstcowpyhtfrl",2495.0,politics,3,"['thing', 'need', 'know', 'today', 'putin', 'say', 'partial', 'mobil', 'complet', 'paul', 'pelosi', 'attack', 'drink', 'water', 'jackson', ',', 'mississippi', 'trump', 'tax', 'return', 'seoul', 'crowd', 'crush', 'httpstcowpyhtfrl']","thing need know today putin say partial mobil complet paul pelosi attack drink water jackson , mississippi trump tax return seoul crowd crush httpstcowpyhtfrl"
1203,1203,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,cnns kaitlancollins asks gov brian kemp why trump hasnt been seen the campaign trail georgia watch his reaction httpstcohacfklot cnnthismorning,2498.0,politics,3,"['cnn', 'kaitlancollin', 'ask', 'gov', 'brian', 'kemp', 'trump', 'hasnt', 'seen', 'campaign', 'trail', 'georgia', 'watch', 'reaction', 'httpstcohacfklot', 'cnnthismorn']",cnn kaitlancollin ask gov brian kemp trump hasnt seen campaign trail georgia watch reaction httpstcohacfklot cnnthismorn
1204,1204,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,federal interest payments could soon exceed military spending httpstcojidwkwoouo,2500.0,politics,3,"['feder', 'interest', 'payment', 'could', 'soon', 'exceed', 'militari', 'spend', 'httpstcojidwkwoouo']",feder interest payment could soon exceed militari spend httpstcojidwkwoouo
1205,1205,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"the city government everett, washington, violated bikini baristas th amendment rights through its ordinances attempting regulate the clothing baristas can wear while working, according order from district judge western washington httpstconorgfeh",2510.0,politics,3,"['citi', 'govern', 'everett', ',', 'washington', ',', 'violat', 'bikini', 'barista', 'th', 'amend', 'right', 'ordin', 'attempt', 'regul', 'cloth', 'barista', 'wear', 'work', ',', 'accord', 'order', 'district', 'judg', 'western', 'washington', 'httpstconorgfeh']","citi govern everett , washington , violat bikini barista th amend right ordin attempt regul cloth barista wear work , accord order district judg western washington httpstconorgfeh"
1206,1206,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"president biden escalated weeks sharp warnings energy producers floating so-called windfall tax their corporate profits, calling out major gas companies for racking gains from spike prices attributes russias war ukraine httpstcollnshjfch",2511.0,politics,3,"['presid', 'biden', 'escal', 'week', 'sharp', 'warn', 'energi', 'produc', 'float', 'so-cal', 'windfal', 'tax', 'corpor', 'profit', ',', 'call', 'major', 'ga', 'compani', 'rack', 'gain', 'spike', 'price', 'attribut', 'russia', 'war', 'ukrain', 'httpstcollnshjfch']","presid biden escal week sharp warn energi produc float so-cal windfal tax corpor profit , call major ga compani rack gain spike price attribut russia war ukrain httpstcollnshjfch"
1207,1207,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"new york prosecutors set the table for the criminal tax fraud trial against the trump organization, telling jurors the case about greed and cheating httpstcoqtrjij",2516.0,politics,3,"['new', 'york', 'prosecutor', 'set', 'tabl', 'crimin', 'tax', 'fraud', 'trial', 'trump', 'organ', ',', 'tell', 'juror', 'case', 'greed', 'cheat', 'httpstcoqtrjij']","new york prosecutor set tabl crimin tax fraud trial trump organ , tell juror case greed cheat httpstcoqtrjij"
1208,1208,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,ohio congressmans niece was among those who died the halloween crowd surge seoul over the weekend httpstconulopzfpc,2519.0,politics,3,"['ohio', 'congressman', 'niec', 'among', 'die', 'halloween', 'crowd', 'surg', 'seoul', 'weekend', 'httpstconulopzfpc']",ohio congressman niec among die halloween crowd surg seoul weekend httpstconulopzfpc
1209,1209,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,the justice department monday waded into closely watched election lawsuit arizona where several civic groups have accused right-wing activists intimidating voters ballot drop boxes httpstcoxarvorp,2521.0,politics,3,"['justic', 'depart', 'monday', 'wade', 'close', 'watch', 'elect', 'lawsuit', 'arizona', 'sever', 'civic', 'group', 'accus', 'right-w', 'activist', 'intimid', 'voter', 'ballot', 'drop', 'box', 'httpstcoxarvorp']",justic depart monday wade close watch elect lawsuit arizona sever civic group accus right-w activist intimid voter ballot drop box httpstcoxarvorp
1210,1210,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,democratic sen chris murphy calling the federal government investigate national security concerns raised saudi arabias role elon musks takeover twitter httpstcoplczsfgsz,2524.0,politics,3,"['democrat', 'sen', 'chri', 'murphi', 'call', 'feder', 'govern', 'investig', 'nation', 'secur', 'concern', 'rais', 'saudi', 'arabia', 'role', 'elon', 'musk', 'takeov', 'twitter', 'httpstcoplczsfgsz']",democrat sen chri murphi call feder govern investig nation secur concern rais saudi arabia role elon musk takeov twitter httpstcoplczsfgsz
1211,1211,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,cnns jaketapper and kfile explain how wild hoax about children using litter boxes schools being elevated some republican politicians watch httpstcogtijem,2525.0,politics,3,"['cnn', 'jaketapp', 'kfile', 'explain', 'wild', 'hoax', 'child', 'use', 'litter', 'box', 'school', 'elev', 'republican', 'politician', 'watch', 'httpstcogtijem']",cnn jaketapp kfile explain wild hoax child use litter box school elev republican politician watch httpstcogtijem
1212,1212,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,department homeland security secretary alejandro mayorkas talks with wolfblitzer exclusive interview about the attack paul pelosi and threats domestic extremism ahead the midterm elections watch here httpstcoforutzs,2528.0,politics,3,"['depart', 'homeland', 'secur', 'secretari', 'alejandro', 'mayorka', 'talk', 'wolfblitz', 'exclus', 'interview', 'attack', 'paul', 'pelosi', 'threat', 'domest', 'extrem', 'ahead', 'midterm', 'elect', 'watch', 'httpstcoforutz']",depart homeland secur secretari alejandro mayorka talk wolfblitz exclus interview attack paul pelosi threat domest extrem ahead midterm elect watch httpstcoforutz
1213,1213,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"cnns johnberman joined johnkingcnn the magic wall, highlighting the key senate races watch just days away from election day httpstcotjdxwgevk",2529.0,politics,3,"['cnn', 'johnberman', 'join', 'johnkingcnn', 'magic', 'wall', ',', 'highlight', 'key', 'senat', 'race', 'watch', 'day', 'away', 'elect', 'day', 'httpstcotjdxwgevk']","cnn johnberman join johnkingcnn magic wall , highlight key senat race watch day away elect day httpstcotjdxwgevk"
1214,1214,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,mars wrigleys chief halloween officer and president sales the says halloween officially back says some  american households participate halloween httpstcoubmgzidnpt,2537.0,politics,3,"['mar', 'wrigley', 'chief', 'halloween', 'offic', 'presid', 'sale', 'say', 'halloween', 'offici', 'back', 'say', 'american', 'household', 'particip', 'halloween', 'httpstcoubmgzidnpt']",mar wrigley chief halloween offic presid sale say halloween offici back say american household particip halloween httpstcoubmgzidnpt
1215,1215,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,hear why repspeier believes the attack against paul pelosi should prosecuted hate crime under california law watch her full discussion with wolfblitzer here httpstcokpafbsqszj,2539.0,politics,3,"['hear', 'repspeier', 'believ', 'attack', 'paul', 'pelosi', 'prosecut', 'hate', 'crime', 'california', 'law', 'watch', 'full', 'discus', 'wolfblitz', 'httpstcokpafbsqszj']",hear repspeier believ attack paul pelosi prosecut hate crime california law watch full discus wolfblitz httpstcokpafbsqszj
1216,1216,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"pre-election voting outpacing far across states where the data available, according catalist httpstcojupyuicqm",2542.0,politics,3,"['pre-elect', 'vote', 'outpac', 'far', 'across', 'state', 'data', 'avail', ',', 'accord', 'catalist', 'httpstcojupyuicqm']","pre-elect vote outpac far across state data avail , accord catalist httpstcojupyuicqm"
1217,1217,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"prosecutors revealed new details the attack against house speaker nancy pelosis husband, paul pelosi, federal charges against the alleged attacker, cnns joshscampbell reports watch here httpstcoqgmyfnsa",2549.0,politics,3,"['prosecutor', 'reveal', 'new', 'detail', 'attack', 'hous', 'speaker', 'nanci', 'pelosi', 'husband', ',', 'paul', 'pelosi', ',', 'feder', 'charg', 'alleg', 'attack', ',', 'cnn', 'joshscampbel', 'report', 'watch', 'httpstcoqgmyfnsa']","prosecutor reveal new detail attack hous speaker nanci pelosi husband , paul pelosi , feder charg alleg attack , cnn joshscampbel report watch httpstcoqgmyfnsa"
1218,1218,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,british entrepreneur richard branson has declined invitation from the singaporean government take part live television debate the death penalty httpstcolxdrimnuvu,2555.0,politics,3,"['british', 'entrepreneur', 'richard', 'branson', 'declin', 'invit', 'singaporean', 'govern', 'take', 'part', 'live', 'televis', 'debat', 'death', 'penalti', 'httpstcolxdrimnuvu']",british entrepreneur richard branson declin invit singaporean govern take part live televis debat death penalti httpstcolxdrimnuvu
1219,1219,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"join wednesday pm for special citizencnn next weeks midterm elections featuring katebolduan, jennagiesta, davidchalian, and fschouten rsvp httpstcozhlaolthza httpstcoclmbthxs",2559.0,politics,3,"['join', 'wednesday', 'pm', 'special', 'citizencnn', 'next', 'week', 'midterm', 'elect', 'featur', 'katebolduan', ',', 'jennagiesta', ',', 'davidchalian', ',', 'fschouten', 'rsvp', 'httpstcozhlaolthza', 'httpstcoclmbthx']","join wednesday pm special citizencnn next week midterm elect featur katebolduan , jennagiesta , davidchalian , fschouten rsvp httpstcozhlaolthza httpstcoclmbthx"
1220,1220,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"just in federal charges have been filed against the suspect accused attacking paul pelosi, the husband house speaker nancy pelosi, the couples home httpstcobpzagjwxgb",2563.0,politics,3,"['feder', 'charg', 'file', 'suspect', 'accus', 'attack', 'paul', 'pelosi', ',', 'husband', 'hous', 'speaker', 'nanci', 'pelosi', ',', 'coupl', 'home', 'httpstcobpzagjwxgb']","feder charg file suspect accus attack paul pelosi , husband hous speaker nanci pelosi , coupl home httpstcobpzagjwxgb"
1221,1221,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"more than hours after luiz inacio lula silva was pronounced the winner brazils presidential election, incumbent jair bolsonaro has yet publicly acknowledge his loss httpstcofwpfoptjk",2566.0,politics,3,"['hour', 'luiz', 'inacio', 'lula', 'silva', 'pronounc', 'winner', 'brazil', 'presidenti', 'elect', ',', 'incumb', 'jair', 'bolsonaro', 'yet', 'publicli', 'acknowledg', 'loss', 'httpstcofwpfoptjk']","hour luiz inacio lula silva pronounc winner brazil presidenti elect , incumb jair bolsonaro yet publicli acknowledg loss httpstcofwpfoptjk"
1222,1222,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,former president donald trump has asked the supreme court put hold the release his tax returns the internal revenue service democratic-led house committee httpstcogruwmxflw,2571.0,politics,3,"['former', 'presid', 'donald', 'trump', 'ask', 'suprem', 'court', 'put', 'hold', 'releas', 'tax', 'return', 'intern', 'revenu', 'servic', 'democratic-l', 'hous', 'committe', 'httpstcogruwmxflw']",former presid donald trump ask suprem court put hold releas tax return intern revenu servic democratic-l hous committe httpstcogruwmxflw
1223,1223,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,election deniers are running for important offices around the country the november midterms and some them will win heres the list httpstcormdzvbq,2575.0,politics,3,"['elect', 'denier', 'run', 'import', 'offic', 'around', 'countri', 'novemb', 'midterm', 'win', 'here', 'list', 'httpstcormdzvbq']",elect denier run import offic around countri novemb midterm win here list httpstcormdzvbq
1224,1224,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"tim lebel, mars wrigleys chief halloween officer and president sales the us, says halloween officially back httpstcocouixbzsa",2582.0,politics,3,"['tim', 'lebel', ',', 'mar', 'wrigley', 'chief', 'halloween', 'offic', 'presid', 'sale', 'u', ',', 'say', 'halloween', 'offici', 'back', 'httpstcocouixbzsa']","tim lebel , mar wrigley chief halloween offic presid sale u , say halloween offici back httpstcocouixbzsa"
1225,1225,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"with the fate affirmative action the hands the supreme court, these graduates are fighting save httpstcofsduqphfd",2589.0,politics,3,"['fate', 'affirm', 'action', 'hand', 'suprem', 'court', ',', 'graduat', 'fight', 'save', 'httpstcofsduqphfd']","fate affirm action hand suprem court , graduat fight save httpstcofsduqphfd"
1226,1226,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"the final push before midterm elections, gop leaders such arizonas juan ciscomani are looking win over hispanic voters httpstcorsaqaxd httpstcomqmcodm",2590.0,politics,3,"['final', 'push', 'midterm', 'elect', ',', 'gop', 'leader', 'arizona', 'juan', 'ciscomani', 'look', 'win', 'hispan', 'voter', 'httpstcorsaqaxd', 'httpstcomqmcodm']","final push midterm elect , gop leader arizona juan ciscomani look win hispan voter httpstcorsaqaxd httpstcomqmcodm"
1227,1227,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,the biden administration will convene three-dozen allied governments for fresh round talks how stem the tide ransomware attacks that have disrupted critical infrastructure firms around the world and cost businesses many millions dollars httpstcorvacbngyw,2598.0,politics,3,"['biden', 'administr', 'conven', 'three-dozen', 'alli', 'govern', 'fresh', 'round', 'talk', 'stem', 'tide', 'ransomwar', 'attack', 'disrupt', 'critic', 'infrastructur', 'firm', 'around', 'world', 'cost', 'busi', 'mani', 'million', 'dollar', 'httpstcorvacbngyw']",biden administr conven three-dozen alli govern fresh round talk stem tide ransomwar attack disrupt critic infrastructur firm around world cost busi mani million dollar httpstcorvacbngyw
1228,1228,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"republicans are riding wave optimism into the closing week the fall campaign, eyeing seats far deeper into democratic terrain than party leaders imagined only weeks ago httpstcomwrhoydfv httpstcovvxytgcl",2599.0,politics,3,"['republican', 'ride', 'wave', 'optim', 'close', 'week', 'fall', 'campaign', ',', 'eye', 'seat', 'far', 'deeper', 'democrat', 'terrain', 'parti', 'leader', 'imagin', 'week', 'ago', 'httpstcomwrhoydfv', 'httpstcovvxytgcl']","republican ride wave optim close week fall campaign , eye seat far deeper democrat terrain parti leader imagin week ago httpstcomwrhoydfv httpstcovvxytgcl"
1229,1229,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,here are  thing know for october   midterm elections  the next president brazil  south korea crowd crush  supreme court case  elon musks conspiracy theory tweet httpstcoksebrsoj,2601.0,politics,3,"['thing', 'know', 'octob', 'midterm', 'elect', 'next', 'presid', 'brazil', 'south', 'korea', 'crowd', 'crush', 'suprem', 'court', 'case', 'elon', 'musk', 'conspiraci', 'theori', 'tweet', 'httpstcoksebrsoj']",thing know octob midterm elect next presid brazil south korea crowd crush suprem court case elon musk conspiraci theori tweet httpstcoksebrsoj
1230,1230,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"georgia republican gov brian kemp and democratic nominee stacey abrams faced off their second and final gubernatorial debate sunday night, with little more than week before election day amid record high early voting httpstcotddpwlw",2606.0,politics,3,"['georgia', 'republican', 'gov', 'brian', 'kemp', 'democrat', 'nomine', 'stacey', 'abram', 'face', 'second', 'final', 'gubernatori', 'debat', 'sunday', 'night', ',', 'littl', 'week', 'elect', 'day', 'amid', 'record', 'high', 'earli', 'vote', 'httpstcotddpwlw']","georgia republican gov brian kemp democrat nomine stacey abram face second final gubernatori debat sunday night , littl week elect day amid record high earli vote httpstcotddpwlw"
1231,1231,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"americas toxic politics quickly turned the brutal attack house speaker nancy pelosis husband into the latest vicious partisan fight even before the full facts are known, writes stcollinson analysis httpstcohimwemhh",2607.0,politics,3,"['america', 'toxic', 'polit', 'quickli', 'turn', 'brutal', 'attack', 'hous', 'speaker', 'nanci', 'pelosi', 'husband', 'latest', 'viciou', 'partisan', 'fight', 'even', 'full', 'fact', 'known', ',', 'write', 'stcollinson', 'analysi', 'httpstcohimwemhh']","america toxic polit quickli turn brutal attack hous speaker nanci pelosi husband latest viciou partisan fight even full fact known , write stcollinson analysi httpstcohimwemhh"
1232,1232,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"new york has agreed pay  million settle lawsuits filed behalf two men whose convictions the assassination malcolm were thrown out last november, city officials said httpstcogiploulhb",2611.0,politics,3,"['new', 'york', 'agre', 'pay', 'million', 'settl', 'lawsuit', 'file', 'behalf', 'two', 'men', 'whose', 'convict', 'assassin', 'malcolm', 'thrown', 'last', 'novemb', ',', 'citi', 'offici', 'said', 'httpstcogiploulhb']","new york agre pay million settl lawsuit file behalf two men whose convict assassin malcolm thrown last novemb , citi offici said httpstcogiploulhb"
1233,1233,CNN,"It’s our job to #GoThere & tell the most difficult stories. For breaking news, follow @CNNBRK and download our app https://t.co/ceNBoNi8y6",,"georgia republican gov brian kemp and democratic nominee stacey abrams faced off their second and final gubernatorial debate sunday night, with little more than week before election day amid record high early voting httpstcowxfxmdqy",2623.0,politics,3,"['georgia', 'republican', 'gov', 'brian', 'kemp', 'democrat', 'nomine', 'stacey', 'abram', 'face', 'second', 'final', 'gubernatori', 'debat', 'sunday', 'night', ',', 'littl', 'week', 'elect', 'day', 'amid', 'record', 'high', 'earli', 'vote', 'httpstcowxfxmdqi']","georgia republican gov brian kemp democrat nomine stacey abram face second final gubernatori debat sunday night , littl week elect day amid record high earli vote httpstcowxfxmdqi"
